call_number,title,author,status,language,location,category
c5-4_45480_14486_G_kr_1,한국외국어대학교 60년사 III. 사진으로 보는 외대사,한국외국어대학교 60년사 편찬 위원회,대출 가능,KR,C5-4,역사
d2-4_79971_52715_G_de_1,Zur ersten EU-Präsidentschaft Österreichs 1998,Wolfgang Schüssel,대출 가능,DE,D2-4,역사
d2-4_79971_52715_G_de_2,Zur ersten EU-Präsidentschaft Österreichs 1998,Wolfgang Schüssel,대출 가능,DE,D2-4,역사
d2-4_79971_52715_G_de_3,Zur ersten EU-Präsidentschaft Österreichs 1998,Wolfgang Schüssel,대출 가능,DE,D2-4,역사
d2-4_79971_52715_G_de_4,Zur ersten EU-Präsidentschaft Österreichs 1998,Wolfgang Schüssel,대출 가능,DE,D2-4,역사
d2-4_17333_80133_G_de_1,Studien aus Wien Neue Folge,Historischen Museum der Stadt Wien,대출 가능,DE,D2-4,역사
d2-4_44267_07389_G_de_1,Wien seit 60 Jahren ein Album für die Jugend,Wiener Gemeinderat,대출 가능,DE,D2-4,역사
d2-4_40787_34971_G_de_1,Die Generation vor dem Großen Krieg,Edward R. Tannenbaum,대출 가능,DE,D2-4,역사
d2-4_24795_29860_S_de_1,Kulturlandschaft Österreich,Otto Staiminger,대출 가능,DE,D2-4,기타
d2-4_19867_14563_G_de_1,Burg Seebenstein,Anton Stalzer,대출 가능,DE,D2-4,역사
d2-4_25533_02390_G_de_1,Historischer Weltatlas,Putzger Lendl Wagner,대출 가능,DE,D2-4,역사
d2-4_25533_02390_G_de_2,Historischer Weltatlas,Putzger Lendl Wagner,대출 가능,DE,D2-4,역사
d2-4_08680_44211_S_de_1,Zeichnungen und Entwürfe für Ver Sacrum aus dem Archiv der Wiener Secession,Otmar Rychlik,대출 가능,DE,D2-4,기타
d2-4_38999_18471_S_de_1,Tirol Land im Gebirge,A. Sickert,대출 가능,DE,D2-4,기타
d2-4_61839_18471_S_de_1,Begegnung mit Innsbruck,A. Sickert,대출 가능,DE,D2-4,기타
d2-4_48232_94740_G_de_1,Das Jüdische Wien,Janos Kalmar et al.,대출 가능,DE,D2-4,역사
d2-5_68647_86077_S_de_1,Hors d'œuvre,Günter Nenning,대출 가능,DE,D2-5,기타
d2-5_79285_85202_L_de_1,Die Schuldlosen,Hermann Broch,대출 가능,DE,D2-5,문학
d2-5_81483_34322_L_de_1,Die Merowinger oder Die totale Familie,Heimito von Doderer,대출 가능,DE,D2-5,문학
d2-5_29648_14721_L_de_1,Tote auf Urlaub,Milio Dor,대출 가능,DE,D2-5,문학
d2-5_22063_96553_L_de_1,Z.Z. das ist die Zwischenzeit,Albert Drach,대출 가능,DE,D2-5,문학
d2-5_51865_32745_L_de_1,Die Wiederholung,Peter Handke,대출 가능,DE,D2-5,문학
d2-5_64983_90296_L_de_1,Die Wand,Marlen Haushofer,대출 가능,DE,D2-5,문학
d2-5_65979_93768_L_de_1,Der Mai ist vorbei,Peter Henisch,대출 가능,DE,D2-5,문학
d2-5_31721_91601_L_de_1,Ausfahrt,Marie-Therese Kerschbaumer,대출 가능,DE,D2-5,문학
d2-5_06248_29993_L_de_1,Die Beseitigung meines Dorfes,Florian Lipus,대출 가능,DE,D2-5,문학
d2-5_74025_14024_L_de_1,Das Herzzerreißende der Dinge,Friederike Mayröcker,대출 가능,DE,D2-5,문학
d2-5_34280_94064_L_de_1,Schubumkehr,Robert Menasse,대출 가능,DE,D2-5,문학
d2-5_31361_58179_L_de_1,Familienfest,Anna Mitgutsch,대출 가능,DE,D2-5,문학
d2-5_54092_98426_L_de_1,Morbus Kitahara,Christoph Ransmayr,대출 가능,DE,D2-5,문학
d2-5_09452_27129_L_de_1,Der Mann im Schilf,George Saiko,대출 가능,DE,D2-5,문학
d2-5_32065_46050_L_de_1,Gebürtig,Robert Schindel,대출 가능,DE,D2-5,문학
d2-5_56071_08034_L_de_1,Der Ackermann aus Kärnten,Josef Winkler,대출 가능,DE,D2-5,문학
d2-5_51698_86077_L_de_1,Prosa 1,Günter Nenning,대출 가능,DE,D2-5,문학
d2-5_11131_86077_L_de_1,Prosa 2,Günter Nenning,대출 가능,DE,D2-5,문학
d2-5_40646_86077_L_de_1,Gedichte,Günter Nenning,대출 가능,DE,D2-5,문학
d2-5_58424_86077_L_de_1,Stücke,Günter Nenning,대출 가능,DE,D2-5,문학
b5-4_62622_80399_SZ_de_1,Ich liebe meinen Job!-Mehr Zufriedenheit und Erfüllung in Beruf und Karriere,"Dieter Manath, Edda Schneider",AVAILABLE,DE,B5-4,사회과학
b5-4_22346_59316_G_de_1,Sie bauten die ersten Tempel-Das rätselhafte Heiligtum der Steinzeitjäger,Klaus Schmidt,AVAILABLE,DE,B5-4,역사
b5-4_68080_02874_G_de_1,Kleine Geschichte der großen Entdecker,Dierk Suhr,AVAILABLE,DE,B5-4,역사
b5-4_27394_40023_SZ_de_1,Geschichte der Sexualwissenschaft,Volkmar Sigusch,AVAILABLE,DE,B5-4,사회과학
b5-4_11444_69218_G_de_1,Tsunami-Geschichte eines Weltbebens,Cordt Schnibben (Hg.),AVAILABLE,DE,B5-4,역사
b5-4_10252_49836_L_de_1,Wir haben gar kein Auto...,Jutta Speidel Bruno Maccallini,AVAILABLE,DE,B5-4,문학
b5-4_62368_12090_L_de_1,Die Buchmalerin,Beate Sauer,AVAILABLE,DE,B5-4,문학
b5-4_94665_79583_SZ_de_1,"Die Jahrhundertkrise (über Finanzalchemisten, das Versagen der Notenbanken und John Maynard Keynes)",Olaf Storbeck,AVAILABLE,DE,B5-4,사회과학
b5-4_47651_00163_L_de_1,Der Kuss des Messias,Andreas Sommer,AVAILABLE,DE,B5-4,문학
b5-4_63418_15191_L_de_1,Die Chemie des Lebens,Georg Schwedt,AVAILABLE,DE,B5-4,문학
b5-4_82353_75310_L_de_1,Unter dem Nachrichtenbaum,Axel Thorer,AVAILABLE,DE,B5-4,문학
b5-4_55117_08748_SZ_en_1,Competing Schools of Economic Thought,Lefteris Tsoulfidis,AVAILABLE,EN,B5-4,사회과학
b5-4_37536_87822_SZ_de_1,Governance International (Rechtsleitfaden für die Management-Praxis),Rüdiger Theiselmann (Hrsg.),AVAILABLE,DE,B5-4,사회과학
b5-4_80741_83793_L_de_1,Die Sieben Weltwunder,Johannes Thiele,AVAILABLE,DE,B5-4,문학
b5-4_96464_29350_L_de_1,Verabredung mit mir selbst,Patricia Tudor-Sandahl,AVAILABLE,DE,B5-4,문학
b5-4_15583_83793_L_de_1,Die großen deutschen Dichter und Schriftsteller,Johannes Thiele,AVAILABLE,DE,B5-4,문학
b5-4_22344_20250_SZ_de_1,Die besten Definitionen der Welt,Johannes Thiele (Hrsg.),AVAILABLE,DE,B5-4,사회과학
b5-4_68046_61045_L_de_1,"Der Prinz, der Pilot und Antonie de Saint-Exupery (Das Rätsel um den letzten Flug)",Claas Triebel . Lino von Gartzen,AVAILABLE,DE,B5-4,문학
b5-4_78979_26709_L_de_1,Die Madonna von Murano,Charlotte Thomas,AVAILABLE,DE,B5-4,문학
b5-4_10619_68571_SZ_de_1,Was glückliche Paare richtig machen (Die wichtigsten Rezepte für eine erfüllte Partnerschaft),Christian Thiel,AVAILABLE,DE,B5-4,사회과학
b5-4_86197_29091_G_de_1,Alles über die Welt,Klaus Ungerer,AVAILABLE,DE,B5-4,역사
b5-4_52535_45949_L_de_1,Abstrurz ins Leben (Glanz und Schicksal einer Artistenfamilie),Johann Traber,AVAILABLE,DE,B5-4,문학
b5-4_43979_10025_L_de_1,Von Treue und Verrat Jorge Semprun und sein Jahrhundert,Franziska Augstein,AVAILABLE,DE,B5-4,문학
b5-4_03406_55200_SZ_de_1,Das Engelsgesicht (Die Geschichte eines Mafia-Killers aus Deutschland),Andreas Ulrich,AVAILABLE,DE,B5-4,사회과학
b5-4_93725_77405_L_de_1,Griechische Götter-und Heldensagen,.,AVAILABLE,DE,B5-4,문학
b5-4_21574_81903_L_de_1,Abenteuer im Wirklichen oder Die Gegenwart unserer Klassiker,Gert Ueding,AVAILABLE,DE,B5-4,문학
b5-4_29150_79641_SZ_de_1,Der Apfelfaktor,Bertold Ulsamer,AVAILABLE,DE,B5-4,사회과학
b5-4_88561_32355_L_de_1,Alles wird gut Vitamine für jeden Tag,Sascha Veitl,AVAILABLE,DE,B5-4,문학
b5-4_76160_56168_L_de_1,Crashkurs Filmauflösung,Jeremy Vineyard,AVAILABLE,DE,B5-4,문학
b5-4_78891_00011_SP_de_1,Lust auf Film heißt Lust auf Lernen(Der Einsatz des Mediums Film im Unterricht Deutsch als Fremdsprache),Tina Welke&Renate Faistauer (Hg.),AVAILABLE,DE,B5-4,어학
b5-5_12788_37708_L_de_1,Das vergessene Pergament,Philipp Vandenberg,AVAILABLE,DE,B5-5,문학
b5-5_37701_65871_L_de_1,Die Einflussreichen,Ulrich Viehöver,AVAILABLE,DE,B5-5,문학
b5-5_30218_77296_L_de_1,Filmgeschichte als Krisengeschichte,Michael Wedel,AVAILABLE,DE,B5-5,문학
b5-5_16802_44413_L_de_1,Mein unglaubliches Leben,Will Williams,AVAILABLE,DE,B5-5,문학
b5-5_21582_78031_L_de_1,Wendepunkte im Lebenslauf,Jürg Willi,AVAILABLE,DE,B5-5,문학
b5-5_38556_51813_L_de_1,Wolfs-Kind,Ingeborg Jacobs,AVAILABLE,DE,B5-5,문학
b5-5_35022_00871_L_de_1,Moses Vermächtnis,Friedrich Wilhelm Graf,AVAILABLE,DE,B5-5,문학
b5-5_15206_03015_L_de_1,Die Insel,Matthias Wegehaupt,AVAILABLE,DE,B5-5,문학
b5-5_94882_55296_SZ_de_1,"Von der Verantwortung, ein Kind zu bekommen",Claudia Wiesemann,AVAILABLE,DE,B5-5,사회과학
b5-5_72703_45110_L_de_1,Shivas Töchter,Wilfried Westphal,AVAILABLE,DE,B5-5,문학
b5-5_22752_95156_L_de_1,Die Herrin der Päpste,Eric Walz,AVAILABLE,DE,B5-5,문학
b5-5_94640_13053_SZ_de_1,Korrupte Medizin,Hans Weiss,AVAILABLE,DE,B5-5,사회과학
b5-5_49016_72327_L_de_1,"Denker, Forscher und Entdecker",C.H. Beck,AVAILABLE,DE,B5-5,문학
b5-5_38218_45207_L_de_1,Vom Ego zum Selbst,Stuefer Walch,AVAILABLE,DE,B5-5,문학
b5-5_73947_07390_L_de_1,Heinrich Wieland,Ute Dichmann et al.,AVAILABLE,DE,B5-5,문학
b5-5_45933_56937_L_de_1,Malerei verstehen,Norbert Wolf,AVAILABLE,DE,B5-5,문학
b5-5_41986_50824_L_de_1,Das Glück ist wie ein Schmetterling,Stephan Volke,AVAILABLE,DE,B5-5,문학
b5-5_06085_21089_G_de_1,Es geht ums Tun und nicht ums Siegen,Konstantin Wecker & Bernard Glassman,AVAILABLE,DE,B5-5,역사
b5-5_03031_99134_L_de_1,Das Buch der verbrannten Bücher,Volker Weidermann,AVAILABLE,DE,B5-5,문학
b5-5_62912_74110_L_de_1,Meßmers Reisen,Martin Walser,AVAILABLE,DE,B5-5,문학
b5-5_07500_64428_SZ_de_1,Vom Denken und Handeln,Rüdiger von Voss,AVAILABLE,DE,B5-5,사회과학
b5-5_24149_37709_L_de_1,Die Frauen von Ravensbrük,Loretta Walz,AVAILABLE,DE,B5-5,문학
b5-5_85836_78426_G_de_1,Die 80er Jahre,Edgar Wolfrum,AVAILABLE,DE,B5-5,역사
b5-5_97335_78426_G_de_1,Die 90er Jahre,Edgar Wolfrum,AVAILABLE,DE,B5-5,역사
b5-5_38435_78426_G_de_1,Die 70er Jahre,Edgar Wolfrum,AVAILABLE,DE,B5-5,역사
b5-5_02704_67435_L_de_1,Das nächste Spiel ist immer das schwerste,Ror Wolf,AVAILABLE,DE,B5-5,문학
b5-5_68228_91195_G_de_1,Wo sind sie die Inseln der Vernunft im Cyberstrom?,Joseph Weizenbaum,AVAILABLE,DE,B5-5,역사
b5-5_21582_78031_L_de_2,Wendepunkte im Lebenslauf,Jürg Willi,AVAILABLE,DE,B5-5,문학
b5-5_50394_00871_L_de_1,Über Glück und Unglück des Alters,Friedrich Wilhelm Graf,AVAILABLE,DE,B5-5,문학
b6-0_49872_47331_G_de_1,5/2007 Bologna-Reader II,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,역사
b6-0_23226_47331_SZ_de_1,Hochschule im digitalen Zeitalter: Informationskompetenz neu begreifen - Prozesse anders steuern,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_13423_47331_SZ_en_1,German-Australian Conference on Higher Education Financing,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_01221_47331_SZ_de_1,HRK-Handreichungen Herausforderungen Web 2.0,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_09514_47331_G_en_1,2008/2009 Annual Report by the President of the HRK Professor Dr. Margret Wintermantel,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,역사
b6-0_11294_47331_SZ_de_1,Konsequenzen der Föderalismusreform für Hochschulen und Wissenschaft,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_83113_47331_SZ_de_1,3/2010 Studienreform nach Leuven - Ergebnisse und Perspektiven nach 2010,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_07368_47331_SZ_de_1,3/2011 Die deutschen Musikhochschulen - Positionen und Dokumente,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_69361_47331_SZ_de_1,4/2011 Fachhochschule goes international,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_76773_47331_SZ_de_1,2/2011 Wissenschaftlermobilität im globalen Kontext,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_13565_47331_SZ_de_1,6/2010 Die Fachhochschulrektorenkonferenz (FRK) 1972 - 1995,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_76086_47331_SZ_de_1,4/2009 Qualitätssicherung in der Career Service-Arbeit,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_17906_47331_SZ_de_1,8/2010 Wegweiser 2010 - Qualitätssicherung an Hochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_50383_47331_SZ_de_1,Preis für Hochschulkommunikation 2009 Das beste Studierendenmarketing,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_49727_47331_SZ_de_1,6/2009 Demokratieförderung durch Journalistenausbildung in Südosteuropa,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_85353_47331_SZ_de_1,5/2009 Methoden und Wirkungen von Qualitätssicherung im europäischen Hochschulraum,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_22869_47331_SZ_de_1,Die Krise des Euro und die Zukunft des Wissenschaftssystems,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_28027_47331_SZ_de_1,Die Hochschulen: Motor wissenschaftlicher Entwicklung - 60 Jahre HRK,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_25289_47331_SZ_de_1,Gemeinsame Deutsch-Chinesische Studien- und Promotionsprogramme,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_28296_47331_SZ_de_1,Arbeitsbericht 2008 / 2009,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_59560_47331_SZ_de_1,4/2010 Neue Wege in die Hochschule,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_90866_47331_SZ_de_1,Preis für Hochschulkommunikation 2011 Die weltoffene Hochschule,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_81498_47331_L_de_1,Wissenschaft und Kunst HRK-Jahresversammlung 2011,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,문학
b6-0_03795_47331_SZ_de_1,Preis für Hochschulkommunikation 2013 Die beste Kommunikationsleistung einer Hochschule in den Social Media,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_62139_47331_SZ_de_1,Wissenstransfer in die Mediengesellschaft: Situationsanalyse und Orientierungshilfen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_29894_47331_SZ_de_1,4/2013 Deutsch-Arabische Hochschulkooperation: Sachstand und Empfehlungen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_85835_47331_SP_de_1,8/2004 Bologna-Reader,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,어학
b6-0_11452_47331_SZ_de_1,Arbeitsbericht 2003,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_76203_47331_SZ_de_1,Frauen in der Wissenschaft,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_76170_47331_SZ_de_1,Metaevaluation - Evaluationvon Studium und Lehre auf dem Prüfstand,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_49211_47331_SZ_de_1,Alternativen in der Hochschulfinanzierung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_12806_47331_SZ_de_1,Evaluation - ein Bestandteil des Qualitätsmanagements an Hochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_38631_47331_SZ_de_1,Wissenschaftlicher Nachwuchs,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_27995_47331_SZ_de_1,Urheberrecht für Bildung und Wissenschaft,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_61578_47331_SZ_de_1,Akkreditierung und Evaluation,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_15638_47331_SZ_de_1,Deutsch - chinesische Studienprogramme : Analyse und Empfehlungen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_45147_47331_SZ_de_1,"Forschung, Entwicklung und Technologietransfer an Fachhochschulen",HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_37888_47331_SZ_de_1,Eingebundene Souveränität - Zur Zukunft der Medizin in der Universität,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_14819_47331_SZ_en_1,Diploma Supplement,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_42262_47331_SZ_de_1,Qualität messen - Qualität managen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_51762_47331_SZ_en_1,Universities as Initiators of Start-Up Centres in Developing and Transition Countries,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_40846_47331_G_en_1,2004/2005 Annual Report by the President of the HRK Professor Dr. Peter Gaehtgens,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,역사
b6-0_09234_47331_SZ_en_1,Trans - Uni,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_20514_47331_SZ_de_1,"Hochschule entwickeln, Qualität managen : Studierende als (Mittel)punkt",HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_20181_47331_SZ_de_1,Von der Qualitätssicherung der Lehre zur Qualitätsentwichlung als Prinzip der Hochschulsteuerung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_75639_47331_SZ_de_1,Arbeitsbericht 2004/2005,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_67380_47331_SZ_de_1,Finanzierung der Hochschulen - Finanzierung der Zukunft,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_99480_47331_SZ_de_1,Zur Zukunft der Lehrerbildung in den Hochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_39043_47331_SZ_de_1,Leitfaden für Hochschulstrategien zur Informations - und Kommunikationsstruktur,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_45423_47331_SZ_de_1,Perspektiven der Hochschulentwicklung in Deutschland im Lichte des Bologna - Prozesses,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_45553_47331_SZ_de_1,Germanistik im Europäischen Hochschulraum,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_11783_47331_SZ_de_1,Von der Quallitätssicherung der Lehre zur Qualitätsentwichlung als Prinzip der Hochschulsteuerung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_73272_47331_SZ_en_1,Glossary on the Bologna Process English-German-Russian,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_66202_47331_SZ_de_1,Qualitätsentwicklung an Hochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_23915_47331_SZ_de_1,Ungewöhnliche Wege zur Promotion?,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_09189_47331_SZ_de_1,Stanards und Leitlinien für die Qualitätssicherung im Europäischen Hochschulraum,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_77915_47331_SZ_de_1,Neue Anforderungen an die Lehre in Bachelor-und Master-Studiengängen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_29851_47331_SZ_de_1,Quo Vadis Fachhochschule?,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_54750_47331_SZ_de_1,Qualitätssichernde Verwaltungsprozesse in der Umsetzung von Bachelor und Master,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_15347_47331_G_de_1,Von Bologna nach Quedlinburg,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,역사
b6-0_53023_47331_SZ_de_1,Die deutschen Hochschulen zwischen Bundesländern und Europa,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_62113_47331_SZ_de_1,Verfahren der Qualitätssicherung und Qualitätsentwicklung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_40975_47331_SZ_de_1,Ein Modell für alle?,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_47478_47331_SZ_en_1,The Quality Assurance System for Higher Education at European and National Level,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_60027_47331_SZ_de_1,Qualitätsorientierte Hochschulsteuerung und externe Standards,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_92592_47331_SZ_de_1,Potentiale von Absolventenstudien für die Hochschulentwicklung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_80360_47331_SZ_de_1,Internationalisierungsstrategien der Fachhochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_01471_47331_SZ_de_1,"ECTS im Kontext: Ziele, Erfahrungen und Anwendungsfelder",HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_86085_47331_L_de_1,Wegweiser 2006,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,문학
b6-0_06303_47331_SZ_en_1,Higher Education Reform Projects in South Eastern Europe,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_62242_47331_SZ_en_1,Quo Vadis Promotion?,HRK(Hochschulrektorenferenz),AVAILABLE,EN,B6-0,사회과학
b6-0_35091_47331_SZ_de_1,Hochschule-Wirtschaft,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_92927_47331_L_de_1,Wegweiser 2008,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,문학
b6-0_62491_47331_SZ_de_1,Arbeitsbericht 2005/2007,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_61058_47331_SZ_de_1,Der Bologna-Prozess am Scheideweg?,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_04748_47331_SZ_de_1,Preis für Hochschulkommunikation 2007,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_04404_47331_SZ_de_1,HRK-Positionspapier zur wissenschaftlichen Weiterbildung,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_89618_47331_SZ_de_1,Aktuelle Themen der Qualitätssicherung und Qualitätsentwicklung:,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_86053_47331_G_de_1,Bologna-Reader III,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,역사
b6-0_99140_47331_SZ_de_1,Die kleinen Fächer an den deutschen Universitäten,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_38331_47331_SZ_de_1,Ausbildung von Professionen an Hochschulen,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_15369_47331_SZ_de_1,Mobilität ohne Netz und doppelten Boden,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-0_08500_47331_SZ_de_1,Arbeitsbericht 2007/2008,HRK(Hochschulrektorenferenz),AVAILABLE,DE,B6-0,사회과학
b6-1_71246_47367_L_de_1,Der Strom,Agelus Silesius,AVAILABLE,DE,B6-1,문학
b6-1_63934_00000_L_en_1,Spectaculum v6,,AVAILABLE,EN,B6-1,문학
b6-1_29039_00000_L_en_1,Spectaculum v7,,AVAILABLE,EN,B6-1,문학
b6-1_27770_00000_G_en_1,Spectaculum v8,,AVAILABLE,EN,B6-1,역사
b6-1_21835_56937_L_de_1,Hörspiels,norbert Wolf,AVAILABLE,DE,B6-1,문학
b6-1_21835_00000_L_de_1,Hörspiels,,AVAILABLE,DE,B6-1,문학
b6-1_46256_53757_G_de_1,Neville E.Alexander,Gerhart Hauptmann,AVAILABLE,DE,B6-1,역사
b6-1_43767_58607_L_de_1,Die Deutsche Literatur im 19.Jahrhundert,Ernst Alker,AVAILABLE,DE,B6-1,문학
b6-1_33188_49806_L_en_1,Elias Canetti,Penka Angelova,AVAILABLE,EN,B6-1,문학
b6-1_25274_81685_L_de_1,Interpretationen zu Siegfried Lenz,Hrsg.v.R.Hirschenauer/A.Weber,AVAILABLE,DE,B6-1,문학
