call_number,title,author,status,language,location,category
c17-2_74799_51744_L_de_1,Casanovas Heimfahrt,Arthur Schnitzler,AVAILABLE,DE,C17-2,문학
c17-2_06327_90168_L_de_1,Grundbegriffe der Geschichtswissenschaft,Stefan Jordan,AVAILABLE,DE,C17-2,문학
c17-2_04196_07234_L_de_1,Grundbegriffe der Kunstwissenschaft,"Stefan Jordan, Jürgen Müller",AVAILABLE,DE,C17-2,문학
c17-2_48576_98445_SZ_de_1,Phänomenologie des Geistes,G. W. F. Hegel,AVAILABLE,DE,C17-2,사회과학
c17-2_40254_93721_L_de_1,Woyzeck - Studienausgabe,Georg Büchner,AVAILABLE,DE,C17-2,문학
c17-2_22687_45987_L_de_1,Antike Mythen in der Kunst - 100 Meisterwerke,Lars Olof Larsson,AVAILABLE,DE,C17-2,문학
c17-2_05178_55385_G_de_1,Reisen in die Neue Welt - Die Erahrung Nordamerikas in deutschen Reise- und Answandererberichten des 19. Jahrhunderts,Peter J. Brenner,AVAILABLE,DE,C17-2,역사
c17-2_08137_53647_SZ_de_1,Karl Marx Friedrich Engels,"Marx, Engels",AVAILABLE,DE,C17-2,사회과학
c17-2_82059_02152_L_de_1,Gesamtausgebe - Ⅲ. Abteilung: Unveröffentlichte Abhandlungen Vorträge - Gedachtes,Martin Heidegger,AVAILABLE,DE,C17-2,문학
c17-2_02082_93854_L_de_1,ZEIT DER ZAUBERER - Das große Jahrzehnt der Philosophie 1919 - 1929,WOLFRAM EILENBERGER,AVAILABLE,DE,C17-2,문학
c17-2_95732_42076_G_de_1,Der Mensch - Seine Natur und seine Stellung in der Welt,Arnold Gehlen,AVAILABLE,DE,C17-2,역사
c17-2_04511_93102_SZ_de_1,Was ist Gewalt? - Philosophische Untersuchung zu einem umstrittenen Begriff,Dietrich Schotte,AVAILABLE,DE,C17-2,사회과학
c17-2_43721_02152_L_de_1,Der Ursprung des Kunstwerkes,Martin Heidegger,AVAILABLE,DE,C17-2,문학
c17-2_56527_64908_SZ_de_1,Theorie des kommunikativen Handelns Erster Band edition suhrkamp SV,Jürgen Habermas,AVAILABLE,DE,C17-2,사회과학
c17-2_67671_64908_SZ_de_1,Theorie des kommunikativen Handelns Zweiter Band edition suhrkamp SV,Jürgen Habermas,AVAILABLE,DE,C17-2,사회과학
c17-2_67643_08027_G_de_1,Ad Carl Schmitt Gegenstrebige Fügung,Jacob Taubes,AVAILABLE,DE,C17-2,역사
c16-6_00677_72918_SZ_de_1,Vorlesungen zur Einführung in die Psychoanalyse Und Neue Folge,Sigmund Freud,AVAILABLE,DE,C16-6,사회과학
c16-6_38793_72918_L_de_1,Die Traumdeutung,Sigmund Freud,AVAILABLE,DE,C16-6,문학
c16-6_40087_72918_SZ_de_1,Psychologische Schriften,Sigmund Freud,AVAILABLE,DE,C16-6,사회과학
c16-6_54312_72918_SZ_de_1,Psychologie des Unbewußten,Sigmund Freud,AVAILABLE,DE,C16-6,사회과학
c16-6_63580_72918_L_de_1,Hysterie und Angst,Sigmund Freud,AVAILABLE,DE,C16-6,문학
c16-6_42436_72918_L_de_1,Sexualleben,Sigmund Freud,AVAILABLE,DE,C16-6,문학
c16-6_62788_72918_L_de_1,"Zwang, Paranoia und Perversion",Sigmund Freud,AVAILABLE,DE,C16-6,문학
c16-6_35754_72918_L_de_1,Zwei Kinderneurosen,Sigmund Freud,AVAILABLE,DE,C16-6,문학
